transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,efxFeesFormatted,wbnbFeesFormatted
0x4901e6450d58cf2a7c48a5513f133b02078403359224727c6927fe93bc73ca98,0x10ED43C718714eb63d5aA57B78B54704E256024E,2233253422488683,1518612327292304.2,267990410698641.94,446650684497736.56,WBNB,EFX,893301368995473111,9800000000000000000000,0.002233253422488683,,0.002233253422488683
0x49ecb3e9380ee36b00507ad1f15fef499439e7f42b5b623ac3809e1afb8fec7e,0x10ED43C718714eb63d5aA57B78B54704E256024E,2296356634821151.5,1561522511678383,275562796178538.2,459271326964230.4,WBNB,EFX,918542653928460659,10000000000000000000000,0.229635663482115085,,0.229635663482115085
0x42ddc871682434a5527ebfa680ef1ba84b4df93cd9b8770fb670734717e5067d,0x10ED43C718714eb63d5aA57B78B54704E256024E,2174901949103135.5,1478933325390132,260988233892376.22,434980389820627.06,WBNB,EFX,869960779641254129,9400000000000000000000,0.217490194910313485,,0.217490194910313485
0xef1aa7429b65e3848764d9351951112cc1adb9305fd2898feb77aba6e3d68375,0x10ED43C718714eb63d5aA57B78B54704E256024E,2331292740550668,1585279063574454.2,279755128866080.16,466258548110133.6,WBNB,EFX,932517096220267229,10000000000000000000000,0.002331292740550668,,0.002331292740550668
0x15bfead1230d3d359bd4e0bf2dc1dc6ebee11d0d041919c23d0b3ebfa0238427,0x10ED43C718714eb63d5aA57B78B54704E256024E,2349613148169123,1597736940755003.8,281953577780294.75,469922629633824.6,WBNB,EFX,939845259267649326,10000000000000000000000,0.002349613148169123,,0.002349613148169123
0x1e22089b48d194ceafa6dfee32e8e16366b9b666e4b7fd0a849c39eb81cffd5d,0x10ED43C718714eb63d5aA57B78B54704E256024E,1252799838201659,851903889977128,150335980584199.06,250559967640331.78,WBNB,EFX,501119935280663562,5300000000000000000000,0.001252799838201659,,0.001252799838201659
0x33fccf3dd580e50e7a91e23f9f604caf2f3b90d44082b19aec58df1fe1cf25fb,0x10ED43C718714eb63d5aA57B78B54704E256024E,2378063996853163,1617083517860151,285367679622379.56,475612799370632.6,WBNB,EFX,951225598741265219,10000000000000000000000,0.002378063996853163,,0.002378063996853163
0x9087cce61d8eb9fed4316dfbbd4630cee24554cbbd83d4aa483b73aeb35ab57e,0x10ED43C718714eb63d5aA57B78B54704E256024E,1507860430046034.5,1025345092431303.5,180943251605524.12,301572086009206.94,WBNB,EFX,603144172018413774,6300000000000000000000,0.150786043004603385,,0.150786043004603385
0x08bb5b6e87473541713b8aee841d18b6fc634697b1ec1bb05bf2d7c559d1cd70,0x10ED43C718714eb63d5aA57B78B54704E256024E,2408946420481033,1638083565927102.2,289073570457723.94,481789284096206.6,WBNB,EFX,963578568192413166,10000000000000000000000,0.002408946420481033,,0.002408946420481033
0x947655d8441576c47bd97daf6aed9510f8d870d29b0b80b35207d0a8592c0c83,0x10ED43C718714eb63d5aA57B78B54704E256024E,2428191242699608,1651170045035733.2,291382949123952.94,485638248539921.6,WBNB,EFX,971276497079843193,10000000000000000000000,0.002428191242699608,,0.002428191242699608
0xfd0adef9b717e41b4daaf0d0621ea5bb36a84d9e4fee15d46df153166d4b1733,0x10ED43C718714eb63d5aA57B78B54704E256024E,2447667509365523,1664413906368555.5,293720101123862.75,489533501873104.56,WBNB,EFX,979067003746209186,10000000000000000000000,0.002447667509365523,,0.002447667509365523
0x8049247613a137f084d68ac672167f0cf992d652947a42a0fdf6a4de876e20c3,0x10ED43C718714eb63d5aA57B78B54704E256024E,1576839651037579.5,1072250962705554,189220758124509.53,315367930207515.94,WBNB,EFX,630735860415031812,6400000000000000000000,0.157683965103757885,,0.157683965103757885
0x6b064aae5ec7a15be3233aa82abfbabd09861f2b92744b783445c9b48470d365,0x10ED43C718714eb63d5aA57B78B54704E256024E,4980319106863040,3386616992666867,597638292823564.8,996063821372608,WBNB,EFX,1992127642745216077,20000000000000000000000,0.00498031910686304,,0.00498031910686304
0x0cb4e473ae821bc9b5c38075d7e3eedd253f0b44fb8a340f74a819b9314a65fe,0x10ED43C718714eb63d5aA57B78B54704E256024E,5061725287792390,3441973195698825,607407034535086.8,1012345057558478,WBNB,EFX,2024690115116955854,20000000000000000000000,0.00506172528779239,,0.00506172528779239
0xd78da4af1042a4627d3065ba13c971eb55d1c18487a6c23ed4dbce58ed3e4bf1,0x10ED43C718714eb63d5aA57B78B54704E256024E,2562029091103714.5,1742179781950525.8,307443490932445.75,512405818220742.94,WBNB,EFX,1024811636441485879,10000000000000000000000,0.256202909110371385,,0.256202909110371385
0xf4d2e380d727f95d5db25c52afa570c9fba2d9aacda6043263960bf25b2958b6,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,1019714817900557063,25,25,
0x50cad1ffe46fe68fe38b3bb0a1f4bc37d6031970e127eb4cb97e1f82bec54bd5,0x10ED43C718714eb63d5aA57B78B54704E256024E,512500000000000,348500000000000,61499999999999.99,102500000000000,WBNB,EFX,205000000000000000,2006878974671477877768,0.0005125,,0.0005125
0x13dd2ebbeda7708a3223060d6e5bf3b46d75098b3a6d5e3d28defac5eda7963c,0x10ED43C718714eb63d5aA57B78B54704E256024E,52167324300653680000,35473780524444500000,6260078916078440000,10433464860130736000,EFX,WBNB,20866929720261472268024,2104732982375170792,52.16732430065368,52.16732430065368,
0x205a1a8f61616e56ac9e37ce9c3ec600004bb9e505b0d4b4a74e868953705314,0x10ED43C718714eb63d5aA57B78B54704E256024E,75000000000000000000,51000000000000000000,8999999999999999000,15000000000000000000,EFX,WBNB,30000000000000000000000,2964433870529023820,75,75,
0x6e228309f7159101ca428d742875c2037af869365b454724f2a18c60507e6cbc,0x10ED43C718714eb63d5aA57B78B54704E256024E,25513895000000000000,17349448600000000000,3061667400000000000,5102779000000000000,EFX,WBNB,10205558000000000000000,992308554460122542,25.513895,25.513895,
0xec724376e07b25fe25ea13f092cb0c54c8e46f2583a28141df91b47a53ee502a,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,964532888281885483,25,25,
0x6e37ff60b016be43b1ca5366155148cd0356395826f0cd3633cc12f64844c4db,0x10ED43C718714eb63d5aA57B78B54704E256024E,17890750000000000000,12165710000000000000,2146889999999999700,3578150000000000000,EFX,WBNB,7156300000000000000000,685566241680007408,17.89075,17.89075,
0x728f607635789e795af1996f1b95119c131dcb4322f9a7db8e3a56e3c4b4ca72,0x10ED43C718714eb63d5aA57B78B54704E256024E,41985282500000000000,28549992100000000000,5038233899999999000,8397056500000000000,EFX,WBNB,16794113000000000000000,1593734056336213887,41.9852825,41.9852825,
0xeb55d30a3f9aeac413725a583beabe023c195b4c02f6cc7783bb0c6c85734884,0x10ED43C718714eb63d5aA57B78B54704E256024E,66196700000000000000,45013756000000000000,7943603999999999000,13239340000000000000,EFX,WBNB,26478680000000000000000,2470533149073678827,66.1967,66.1967,
0x32ef87e92560c9de1d82f7fbe0efaeaaf85b7b13fdc486a309a24d9e6ad849f7,0x10ED43C718714eb63d5aA57B78B54704E256024E,25503320250000003000,17342257770000001000,3060398430000000000,5100664050000001000,EFX,WBNB,10201328100000000000000,938288598963602625,25.503320250000003,25.503320250000003,
0x927f0eba4ebed8a740c7cc136361e366fffa9bba77aa608ac217a3b3dd252abd,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,912619445103568397,25,25,
0xafbbe5a0b7e44ae0ace36608fe882c9e2f24c4f8226b392dbfad546ac66efca1,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,905635156498562532,25,25,
0xb5247d21f5353a26ea767c3b6d36a89ae3b67882dcd83314006c7c3b128bcb8b,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,898730771486558057,25,25,
0x00174ffe8cc8548439ebaa987d534b93ba3a73206fa4f52dc03d7cdfba066bff,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1777070334951800540,50,50,
0x926d210b6a22233bdc01871a73f482c77b6d82dc8671d47ca130da5a7c9d0fe1,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,878484976224594817,25,25,
0x9b18877f2dd3a94331f567369000f316fa380fe48897eed4b8df7434339d78ed,0x10ED43C718714eb63d5aA57B78B54704E256024E,21542775000000000000,14649087000000000000,2585133000000000000,4308555000000000000,EFX,WBNB,8617110000000000000000,751705539046159281,21.542775,21.542775,
0xe4bdf06fc520fa5379b7d60d8ed8b263b6a79748bc91b553b48a22deab503f60,0x10ED43C718714eb63d5aA57B78B54704E256024E,17840200000000000000,12131335999999998000,2140823999999999700,3568040000000000000,EFX,WBNB,7136080000000000000000,618834861082052712,17.8402,17.8402,
0x369694c3173ee552bb37c5ecf0b2220689b7788f88a9cbbf0eed3ba38ec9826f,0x10ED43C718714eb63d5aA57B78B54704E256024E,75030000000000000000,51020400000000000000,9003600000000000000,15006000000000000000,EFX,WBNB,30012000000000000000000,2566823835521808875,75.03,75.03,
0x11c26d964824054094dbf2e67b2d2454ddf94e4254b03e691f05466c56871d4d,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,842626728340660833,25,25,
0x23079a8e612965ebc4c5ecd43b6f3e86cf945f869f623da23c97f263eb322750,0x10ED43C718714eb63d5aA57B78B54704E256024E,50018550000000010000,34012614000000000000,6002226000000000000,10003710000000002000,EFX,WBNB,20007420000000000000000,1667350555785358319,50.01855000000001,50.01855000000001,
0xb8c7c899fd27fe2a07bf9f02480e5e6ae391f3c97099418fda68c84d35b0a657,0x10ED43C718714eb63d5aA57B78B54704E256024E,41675000000000000000,28339000000000000000,5001000000000000000,8335000000000000000,EFX,WBNB,16670000000000000000000,1370663405732901635,41.675,41.675,
0x8366c2ede22a505673f7fb9d33fcf632e533852c3f95c99a3fab543e7c0d3978,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,814274210773270433,25,25,
0x3e0fe2574928c02acabaa0a7d7b44266bc72a0ee072f6e801f8f55a0d8c70ee0,0x10ED43C718714eb63d5aA57B78B54704E256024E,100120000000000020000,68081600000000000000,12014400000000000000,20024000000000004000,EFX,WBNB,40048000000000000000000,3202677556765282770,100.12000000000002,100.12000000000002,
0x2a41e82811743de16c5fc0bb67a0ad7628cf564548f91c2ac565125246daa9c0,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,785435757649179263,25,25,
0xec1070cf33394725ec6f22079668c42d4f43bc0c0b1a4e8d7b3f3a6787c925be,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,8500000000000000000,1499999999999999700,2500000000000000000,EFX,WBNB,5000000000000000000000,390621466162635001,12.5,12.5,
0x7d4b24a59d1317f9c9732b01ab18ad7db5c73b567bb015977b224a0f1d123012,0x10ED43C718714eb63d5aA57B78B54704E256024E,16566125000000000000,11264964999999998000,1987934999999999700,3313225000000000000,EFX,WBNB,6626450000000000000000,515551030880464164,16.566125,16.566125,
0xb1c5251883b0290c5d2dd6e7b7a6dc75d3a18e378f231988b58770578344bdb0,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,773446529559457777,25,25,
0x137df20e0615ab7bdc26c944c237616ddaab4087519fe4ab6342f32dd26c1e2b,0x10ED43C718714eb63d5aA57B78B54704E256024E,25015000000000000000,17010200000000000000,3001800000000000000,5003000000000000000,EFX,WBNB,10006000000000000000000,768454573661724675,25.015,25.015,
0xeafed68089129cfcc2bbdf88e8d5fa8a1b349cc935e1445902df82f094e17426,0x10ED43C718714eb63d5aA57B78B54704E256024E,52658274999999996000,35807626999999996000,6318992999999999000,10531655000000000000,EFX,WBNB,21063310000000000000000,1600076488134141418,52.658274999999996,52.658274999999996,
0x21f124da0d3948b27f167391bdd16d951b94ab59af7728c89e45e23676aa88d5,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,25500000000000000000,4499999999999999500,7500000000000000000,EFX,WBNB,15000000000000000000000,1125174474499824593,37.5,37.5,
0x42071986e9ef37253dbe65627352bd614c4cb8556662617c0cf44a775a59289d,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,25500000000000000000,4499999999999999500,7500000000000000000,EFX,WBNB,15000000000000000000000,1113489885938015521,37.5,37.5,
0x95de210b5e4551e7d01438f015eab83838b7fab9335baf5ef7feca24c1549b78,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1466792849761247510,50,50,
0xffc08f8a99a60ced1384c8fd8fa380b3004a5b62fe2de5992015231db5a7ece7,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1427399693000263868,50,50,
0x79e3d8150e69ae75f5c2503e909d6f04ca69002f438a4c8dd73d93abe65e615b,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1408168893377686294,50,50,
0xa816194a212eda15e6a021a3271839d1bb40d64b8ef2cae780742df876f2a102,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1389324284732153182,50,50,
0xd7288cf73fdf8810ef105ac84779f0c04e77538b6ab7f0c895be629e2e6abef3,0x10ED43C718714eb63d5aA57B78B54704E256024E,13500000000000000000,9180000000000000000,1619999999999999700,2700000000000000000,EFX,WBNB,5400000000000000000000,371933391347373012,13.5,13.5,
0xef029b5799ed6dbb95c9a745e6fd4102ea3524a07ec9d962708fff2961205582,0x10ED43C718714eb63d5aA57B78B54704E256024E,10038434839291666000,6826135690718333000,1204612180714999800,2007686967858333200,EFX,WBNB,4015373935716666291538,275696531350213485,10.038434839291666,10.038434839291666,
0x7f3ca1b710a9b342e0a63a9a23ceb560afdcbdd6d99823d2bb2e814d12365ed9,0x10ED43C718714eb63d5aA57B78B54704E256024E,38746000000000000000,26347279999999996000,4649519999999999000,7749200000000000000,EFX,WBNB,15498400000000000000000,1057239298843408700,38.746,38.746,
0x9eaf87865f2a77064416d80f1b0bf7f19eb9c5cf43c159c3754924738cc69e3d,0x10ED43C718714eb63d5aA57B78B54704E256024E,968024338970783.8,658256550500132.9,116162920676494.03,193604867794156.75,WBNB,EFX,387209735588313442,5666424840961702801316,0.096802433897078288,,0.096802433897078288
0xbf4ff8a79b795ad37efeea6782292b26d7261b65f559117bdb1a9dcbab7b47ce,0x10ED43C718714eb63d5aA57B78B54704E256024E,50077425000000000000,34052648999999996000,6009290999999999000,10015485000000000000,EFX,WBNB,20030970000000000000000,1355522358949377486,50.077425,50.077425,
0x916b516339c31ae2ca48a301b20e4ef6e67169adcf25694c30261f72046e2c11,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,25500000000000000000,4499999999999999500,7500000000000000000,EFX,WBNB,15000000000000000000000,1003383786028685568,37.5,37.5,
0x4a39877431aa5014198dafc475dc99624a88c876ede24bbdc4cc8412147994b2,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,1650512596830008150,62.5,62.5,
0x88ab68e56a2e335af37d7c5935324e5c442844fe6bea9197b95cb2f4f49ff6ad,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,1623834696779821301,62.5,62.5,
0xc11ebcdb8d57c92903a0c7ebc6fc257205ecec081d72c8dcd03e7115a7c084a8,0x10ED43C718714eb63d5aA57B78B54704E256024E,23729082500000002000,16135776100000000000,2847489900000000000,4745816500000000000,EFX,WBNB,9491633000000000000000,609656848434222175,23.729082500000002,23.729082500000002,
0xd55e3748f731eae06645fe078042a66248b7b1d3b2c44f4d8aafce0e1e6780ec,0x10ED43C718714eb63d5aA57B78B54704E256024E,50032500000000000000,34022099999999996000,6003899999999999000,10006500000000000000,EFX,WBNB,20013000000000000000000,1273315420245691983,50.0325,50.0325,
0xa8c7cf6e5a9aecd383d5c29290a2b485e8311873d28c79958fca2806f9014bc1,0x10ED43C718714eb63d5aA57B78B54704E256024E,20111500000000000000,13675820000000000000,2413380000000000000,4022300000000000000,EFX,WBNB,8044600000000000000000,507243938639157465,20.1115,20.1115,
0x6c35cd9be3c529d583638a47780f889f6f8f3ae0c9a6352387aa975e26e401d8,0x10ED43C718714eb63d5aA57B78B54704E256024E,51330000000000000000,34904399999999996000,6159599999999999000,10266000000000000000,EFX,WBNB,20532000000000000000000,1282891574958247151,51.33,51.33,
0x35bb939e306b96814c96434dfc2bcf4f336325703690e63fe2da385346828898,0x10ED43C718714eb63d5aA57B78B54704E256024E,5485369000000000000,3730050919999999500,658244279999999900,1097073800000000000,EFX,WBNB,2194147600000000000000,136107021961219473,5.485369,5.485369,
0xf94478f01c8eeaf10917933c46c6f5a44b723ceb691bb69b4dd22dce5ad3957c,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,1537543164018100720,62.5,62.5,
0x85e6bd511bef485781f1d9dd6fbc010b0ef98e25f5c78be75e9590438c4e4ebd,0x10ED43C718714eb63d5aA57B78B54704E256024E,25562500000000000000,17382499999999998000,3067499999999999500,5112500000000000000,EFX,WBNB,10225000000000000000000,621905451844017739,25.5625,25.5625,
0x7e44022bb052d1f26e6b494060ac51316bd725773e777e5f5f19413657ad3e8a,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,1204988411671546456,50,50,
0x3c2f377d86fc89f85f9ea1c4e31ac70238adb3506b4e992f25e6ec4849021f35,0x10ED43C718714eb63d5aA57B78B54704E256024E,13750000000000000000,9350000000000000000,1649999999999999700,2750000000000000000,EFX,WBNB,5500000000000000000000,328741323530250738,13.75,13.75,
0x2e28b4c97b37b99ee7470f03d006fe5c55d72d61e18e32bd25399e76fbefaea3,0x10ED43C718714eb63d5aA57B78B54704E256024E,62711565160708330000,42643864309281660000,7525387819284999000,12542313032141666000,EFX,WBNB,25084626064283333708462,1485193577434823080,62.71156516070833,62.71156516070833,
0x77cbf1815d2929e99381a82c4f57abba64be078b65a7f404fea82d787e6dc1b3,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,8500000000000000000,1499999999999999700,2500000000000000000,EFX,WBNB,5000000000000000000000,293289522395954829,12.5,12.5,
0x2c6e3b1828e394d65b3de3361f0f4074515fdb7b0b28c1777accfdcb10e88e69,0x10ED43C718714eb63d5aA57B78B54704E256024E,75000000000000000000,51000000000000000000,8999999999999999000,15000000000000000000,EFX,WBNB,30000000000000000000000,1740945915389014315,75,75,
0xa1302d1e240c6af776bbe5564fccc22585f3206d3d52ded0ae9e5308ca3b1bb9,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,8500000000000000000,1499999999999999700,2500000000000000000,EFX,WBNB,5000000000000000000000,287058478514077163,12.5,12.5,
0x1027a1c14187d87398368958c9bb13a038025d23e6f293231ff628a212fd5ca7,0x10ED43C718714eb63d5aA57B78B54704E256024E,52373894500000010000,35614248260000002000,6284867340000000000,10474778900000000000,EFX,WBNB,20949557800000000000000,1193301126526639059,52.37389450000001,52.37389450000001,
0xa1dfcfbd8cd2b2baa573eacddb9a7552419b88212c1be673d2369cca337b83fc,0x10ED43C718714eb63d5aA57B78B54704E256024E,150000000000000000000,102000000000000000000,17999999999999998000,30000000000000000000,EFX,WBNB,60000000000000000000000,3335369331710121964,150,150,
0xa136157284d53fd896ec4bbd5ac871ffce2ec033c652968f575c8078fba87bc6,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,544340622910099272,25,25,
0xec7a4083b0189b9e97e1a031df65d80736e061297d3055716dfab9230d64d814,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,17000000000000000000,2999999999999999500,5000000000000000000,EFX,WBNB,10000000000000000000000,541120472151448861,25,25,
0x52135024841ec8b2496bae5133f2beace360c6bb4a7e3da30000ff7a881af9a0,0x10ED43C718714eb63d5aA57B78B54704E256024E,116599451000000000000,79287626679999990000,13991934119999998000,23319890200000000000,EFX,WBNB,46639780400000000000000,2482101488359568575,116.599451,116.599451,
0xb2901acf627f3b0dbd61d56eafd7601d5c6d6878eed390056391ec4851abd043,0x10ED43C718714eb63d5aA57B78B54704E256024E,225000000000000000000,153000000000000000000,26999999999999996000,45000000000000000000,EFX,WBNB,90000000000000000000000,4603682646429722168,225,225,
0x090f0de2730b6ee4b493616f9844e283b0ce13756e8b6156c4f9a49f29a5b812,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,42499999999999990000,7499999999999999000,12500000000000000000,EFX,WBNB,25000000000000000000000,1237259411437815867,62.5,62.5,
0x62be7deb63aafe8cbbc5f86aab56423a982149c5e37868379d16e8ea262d4594,0x10ED43C718714eb63d5aA57B78B54704E256024E,246431250000000000000,167573250000000000000,29571749999999996000,49286250000000000000,EFX,WBNB,98572500000000000000000,4712952090319693035,246.43125,246.43125,
0x6bdb25c0a68485dc54aa75a6488da4b61da5e2669007eb6c718db796cbab4253,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,34000000000000000000,5999999999999999000,10000000000000000000,EFX,WBNB,20000000000000000000000,925247529540936267,50,50,
0xdac4a7a7bebe4ae70dc59cdbf402283de67dbde0d3bf2f2e0f4edd117f35edf4,0x10ED43C718714eb63d5aA57B78B54704E256024E,15191207000000000000,10330020760000000000,1822944839999999700,3038241400000000000,EFX,WBNB,6076482800000000000000,279112444322362340,15.191207,15.191207,
0x55958982bb7c7fd2c331a266a021eb410addf2ac71602eb74596bab05c1df5fb,0x10ED43C718714eb63d5aA57B78B54704E256024E,3450000000000000,2346000000000000,413999999999999.94,690000000000000,WBNB,EFX,1380000000000000000,29700464235566097484508,0.00345,,0.00345
0x14bfca8676f053b4e80927d7d9a637cc03072b2c6789a1756b76744acf70f122,0x10ED43C718714eb63d5aA57B78B54704E256024E,3542604205608561.5,2408970859813821.5,425112504673027.3,708520841121712.2,WBNB,EFX,1417041682243424408,30000000000000000000000,0.354260420560856085,,0.354260420560856085
0xd9c67bc18374cec2b392ed0243edf553ca6aeeba4f743a0937ce48157c92355a,0x10ED43C718714eb63d5aA57B78B54704E256024E,3602164551558086.5,2449471895059498.5,432259746186970.3,720432910311617.2,WBNB,EFX,1440865820623234618,30000000000000000000000,0.360216455155808585,,0.360216455155808585
0x965434048a45866047907011bac99e5bf1d1daedeac394d6294e22a0404d308b,0x10ED43C718714eb63d5aA57B78B54704E256024E,3048397465219140.5,2072910276349015.5,365807695826296.8,609679493043828.1,WBNB,EFX,1219358986087656135,25000000000000000000000,0.304839746521913985,,0.304839746521913985
0x05672f4f0aacc72cf108e9d0857ddb935bbcf5e07585d1cbced7f471987f8879,0x10ED43C718714eb63d5aA57B78B54704E256024E,21161020588915245000,14389494000462365000,2539322470669829000,4232204117783049000,EFX,WBNB,8464408235566097484508,412703930313515893,21.161020588915245,21.161020588915245,
0xd31c1254d4881c2fc3c2331614dabc46a3525e250c65559ad6f88bc6bb592579,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,84999999999999980000,14999999999999998000,25000000000000000000,EFX,WBNB,50000000000000000000000,2398443378708721232,125,125,
0x17dc8abe4157342d7e0c2ed7156a5f609cb5f20f29d3f31cdcbecad335037399,0x10ED43C718714eb63d5aA57B78B54704E256024E,22632500000000000000,15390099999999998000,2715899999999999500,4526500000000000000,EFX,WBNB,9053000000000000000000,427172382142580836,22.6325,22.6325,
0xc97283c259c542e852b17c3eb565a58cba645e05dbd138c96676e62a253518b4,0x10ED43C718714eb63d5aA57B78B54704E256024E,35654955000000000000,24245369400000000000,4278594599999999500,7130991000000000000,EFX,WBNB,14261982000000000000000,668646216372011513,35.654955,35.654955,
0x6cdccc20f8282790a45277b04038f1535ff6bc4a44d425a4ba141f4d571afb1b,0x10ED43C718714eb63d5aA57B78B54704E256024E,2359665569629366,1604572587347968.8,283159868355523.9,471933113925873.25,WBNB,EFX,943866227851746419,20000000000000000000000,0.002359665569629366,,0.002359665569629366
0x9344dae3cd872e19068abe3c51ea629f46065f8d7a6581fac9f318efa05d06a5,0x10ED43C718714eb63d5aA57B78B54704E256024E,2385990010739120.5,1622473207302602,286318801288694.44,477198002147824.1,WBNB,EFX,954396004295648221,20000000000000000000000,0.238599001073911985,,0.238599001073911985
0xf03b9511570937908832da562987c1fb30cc7801f16727d539d1f8abe32f3b7d,0x10ED43C718714eb63d5aA57B78B54704E256024E,2412757248298956,1640674928843290,289530869795874.7,482551449659791.2,WBNB,EFX,965102899319582313,20000000000000000000000,0.002412757248298956,,0.002412757248298956
0x78953f7436b86e38f9272b202ffe6f01f46507a08a4cc1b918ff5568f2a7d983,0x10ED43C718714eb63d5aA57B78B54704E256024E,4288078829621896.5,2915893604142889.5,514569459554627.5,857615765924379.2,WBNB,EFX,1715231531848758519,35000000000000000000000,0.428807882962189585,,0.428807882962189585
0x8568b0a261e15cc1cba3d1f57ba1387dd19fe63677f3b3fe45c4d08580d91777,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,2676171832850432500,1819796846338293800,321140619942051840,535234366570086460,EFX,WBNB,1070468733140172929559,52673856973614057,2.6761718328504325,2.6761718328504325,
0xdb32153727ed861b6fa867a473da30090ef14534d96bc226d8ff5e40b5c5903b,0x10ED43C718714eb63d5aA57B78B54704E256024E,760106328456629.6,516872303350508.1,91212759414795.55,152021265691325.94,WBNB,EFX,304042531382651863,6136185386562159630384,0.076010632845662886,,0.076010632845662886
0x78925590c5963dc15e11cf1c6f4a7c4e2a9d5abc7ae52de785fa68e4542af78e,0x10ED43C718714eb63d5aA57B78B54704E256024E,252557901786428.28,171739373214771.22,30306948214371.39,50511580357285.66,WBNB,EFX,101023160714571311,2034129374626268167762,0.252557901786427828,,0.252557901786427828
0x66f52d01a55b2447a2205c75753ad4e81917a10e06ba1a64675e0d66ed769aec,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,8500000000000000000,1499999999999999700,2500000000000000000,EFX,WBNB,5000000000000000000000,246874148350674322,12.5,12.5,
0xbfa3576dad69d3c5af92de875abc4da6fd441c84312a2cdb76bc48f272c19c94,0x10ED43C718714eb63d5aA57B78B54704E256024E,15340463466405399000,10431515157155670000,1840855615968647700,3068092693281080000,EFX,WBNB,6136185386562159630384,302021062159686736,15.340463466405399,15.340463466405399,
