transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,lpFeeFormatted,efxFeesFormatted,wbnbFeesFormatted,inOutEfx,inOutWbnb,totalEfxOnlyFee,totalWbnbOnlyFee,onlyWbnb,onlyEfx
0x301137b56751e6f62f420703e2fbc36fbfad0d9c7e0e238a8c7675fdfd9d03fe,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,2028232804159138026371062903,15000000000000000000,25000000000000000000,EFX,WBNB,50000000000000000000000,3156762857322765564,0,0,125000000000000000000,0,0,0,85000000000000000000,5366496857448701,3156762857322765564,50000000000000000000000
0x72a07774b80c9ff6e2e77f9e0880bf2a12b5a0dbc16e50897477ee4eaecb1a98,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,2028232804159138026371062903,15000000000000000000,25000000000000000000,EFX,WBNB,50000000000000000000000,3058280656913260688,0,0,125000000000000000000,0,0,0,85000000000000000000,5199077116752543,3058280656913260688,50000000000000000000000
0x02fd59352405bb353e437797cae723cacf0a3e6563705e3b554650472a3772c3,0x10ED43C718714eb63d5aA57B78B54704E256024E,12500000000000000000,2028240607159138026371062903,1500000000000000000,2500000000000000000,EFX,WBNB,5000000000000000000000,300583526789729895,0,0,12500000000000000000,0,0,0,8500000000000000000,510991995542540,300583526789729895,5000000000000000000000
0x0a162a011d812315fb4ee83aa6d0f61eb09b5feb3433c32c5d532e3e312cd5f8,0x10ED43C718714eb63d5aA57B78B54704E256024E,3035141405599535,513583453576083954004,364216968671944,607028281119907,WBNB,EFX,1214056562239814132,20000000000000000000000,0,0,0,3035141405599535,0,0,34000000000000000000,2063896155807684,1214056562239814132,20000000000000000000000
0xae0bf065c0b1a333253b91886de5c5cf132b955223544dd56791b1f3ac1500d6,0x10ED43C718714eb63d5aA57B78B54704E256024E,458567567097508,32882750984919218607312,55028108051701,91713513419501,WBNB,EFX,183427026839003576,3000000000000000000000,0,0,0,458567567097508,0,0,5100000000000000000,311825945626306,183427026839003576,3000000000000000000000
0xd16c0074679b06d7eaaf4cf59c86fef08f491df91e5dd975f9ec824dce791ec5,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1210305195882060469,0,0,50000000000000000000,0,0,0,34000000000000000000,2057518832999502,1210305195882060469,20000000000000000000000
0x049eb03bf35199950e6618db676a2c016bf9ab310c93a35a31346ace8b297a9b,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1195305366601571335,0,0,50000000000000000000,0,0,0,34000000000000000000,2032019123222671,1195305366601571335,20000000000000000000000
0xfc672322dcb330a958e1afcdfdbd69c4409d3b3f9f4c868c27b837884e9cb1c0,0x10ED43C718714eb63d5aA57B78B54704E256024E,4518997720583365,513480533302076675543,542279726470003,903799544116673,WBNB,EFX,1807599088233346200,30000000000000000000000,0,0,0,4518997720583365,0,0,51000000000000000000,3072918449996688,1807599088233346200,30000000000000000000000
0xcbde1ec6f1e50306bc59156e73d6cb06cd5199fc94da5e8dcf2851f6d39662ed,0x10ED43C718714eb63d5aA57B78B54704E256024E,83642922963445,513788169510839593188,10037150755613,16728584592689,WBNB,EFX,33457169185378241,550000000000000000000,0,0,0,83642922963445,0,0,935000000000000000,56877187615143,33457169185378241,550000000000000000000
0x763ac7f4910f89da000127ac5a7b314ea254b80f0bebac4331bd8000fe1e560e,0x10ED43C718714eb63d5aA57B78B54704E256024E,650812635953623,32882737650801242747225,78097516314434,130162527190724,WBNB,EFX,260325054381449292,4273000000000000000000,0,0,0,650812635953623,0,0,7264100000000000000,442552592448463,260325054381449292,4273000000000000000000
0x7116aedc2c8c92d4203537711c2a082433fb75e183ead3e6e85fc2cc9edc4901,0x10ED43C718714eb63d5aA57B78B54704E256024E,267820535040305678539,14820543954106288026299,32138464204836681424,53564107008061135707,EFX,WBNB,107128214016122271415705,6291876913433591362,0,0,267820535040305678539,0,0,0,182117963827407861406,10696190752837105,6291876913433591362,107128214016122271415705
0x1bc8aa4002a0f5561d1de174ea35500a4f52d29346e9ef66af06e3d119745711,0x10ED43C718714eb63d5aA57B78B54704E256024E,3596553477034922,513544514034809195519,431586417244190,719310695406984,WBNB,EFX,1438621390813969176,25000000000000000000000,0,0,0,3596553477034922,0,0,42500000000000000000,2445656364383747,1438621390813969176,25000000000000000000000
0x29539956b50f6dbb4ae313e70f18f527535147ef8da02ef7c9350646948baafa,0x10ED43C718714eb63d5aA57B78B54704E256024E,2917126713286728,513591639075142770302,350055205594407,583425342657345,WBNB,EFX,1166850685314691307,20000000000000000000000,0,0,0,2917126713286728,0,0,34000000000000000000,1983646165034975,1166850685314691307,20000000000000000000000
0x5912053001e3810386c0a1fc7c1eea3599857fc0f8a9db6340300d2dd48163d1,0x10ED43C718714eb63d5aA57B78B54704E256024E,3101912504590784,513578822332657920975,372229500550894,620382500918156,WBNB,EFX,1240765001836313720,21000000000000000000000,0,0,0,3101912504590784,0,0,35700000000000000000,2109300503121733,1240765001836313720,21000000000000000000000
0x3b2a54972e25bf936d8f1944ab9efc2337f19c873765bb7f87e2ad96fae5a71a,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,883490057760908228,0,0,37500000000000000000,0,0,0,25500000000000000000,1501933098193543,883490057760908228,15000000000000000000000
0x495587053c774ea4c093134875cc3c8bf19dbb62cc1c6d0139b34de609a8d725,0x10ED43C718714eb63d5aA57B78B54704E256024E,249999275384057900000,2028224134209397388115118903,29999913046086948000,49999855076811580000,EFX,WBNB,99999710153623160000000,5687839058631529751,0,0,249999275384057900000,0,0,0,169999507261159372000,9669326399673600,5687839058631529751,99999710153623160000000
0xb6756b67982fde88aadac4d8f4ba1bdc2b97b6a911a39c5b548f8777b054c2b6,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1097018380625233915,0,0,50000000000000000000,0,0,0,34000000000000000000,1864931247062897,1097018380625233915,20000000000000000000000
0x7bd765b1715813aff5ef90ca84b563f8a3944e12618731ae9880a20ab86f10c8,0x10ED43C718714eb63d5aA57B78B54704E256024E,26255000000000000000,2028239653112338026371062903,3150600000000000000,5251000000000000000,EFX,WBNB,10502000000000000000000,570843240533107983,0,0,26255000000000000000,0,0,0,17853400000000000000,970433508906283,570843240533107983,10502000000000000000000
0x776a0cb2a537836c50f8c4eb861c2bdcc7a93d1a359a63c66956bf1c598eaf11,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000,513620570983976337775,300000000000000,500000000000000,WBNB,EFX,1000000000000000000,18263250249576443097731,0,0,0,2500000000000000,0,0,31047525424279953266,1700000000000000,1000000000000000000,18263250249576443097731
0x1e2ca061e9b43aa779611beaa56cf756bdd52728f4e1eacdf601b1a927a8c904,0x10ED43C718714eb63d5aA57B78B54704E256024E,5078967637800834,513441693788618471864,609476116536100,1015793527560166,WBNB,EFX,2031587055120333973,36500893601529489945213,0,0,0,5078967637800834,0,0,62051519122600132906,3453697993704567,2031587055120333973,36500893601529489945213
0x224d765915efda3560e4c6324fd7ff2b4572d9707c8d2daa12e265990a5502b7,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000,513620570983976337775,300000000000000,500000000000000,WBNB,EFX,1000000000000000000,17676257801543712672049,0,0,0,2500000000000000,0,0,30049638262624311542,1700000000000000,1000000000000000000,17676257801543712672049
0xecc29b49ff511d6b5bab026be4e3b39ae458115011e5ce89fda15b449df37289,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000,513620570983976337775,300000000000000,500000000000000,WBNB,EFX,1000000000000000000,17488831873634981676653,0,0,0,2500000000000000,0,0,29731014185179468850,1700000000000000,1000000000000000000,17488831873634981676653
0xe77345f355d96c5e3b58bd60c29a9c8067129f99414d67fae9aa9e0c883fa8c3,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000,513620570983976337775,300000000000000,500000000000000,WBNB,EFX,1000000000000000000,17304372430771120819824,0,0,0,2500000000000000,0,0,29417433132310905393,1700000000000000,1000000000000000000,17304372430771120819824
0xb4434e0ec109cc4cb64e67044404b0d39a02ecbfad6a6e6032b93f5b5d8f312f,0x10ED43C718714eb63d5aA57B78B54704E256024E,87500000000000000000,2028235405159138026371062903,10500000000000000000,17500000000000000000,EFX,WBNB,35000000000000000000000,2001807676305123639,0,0,87500000000000000000,0,0,0,59500000000000000000,3403073049718710,2001807676305123639,35000000000000000000000
0xa3dd720666c1f31c076bed874b2ac3249b57136db86866b8213a9edfa9fd80bf,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1124974753643136439,0,0,50000000000000000000,0,0,0,34000000000000000000,1912457081193331,1124974753643136439,20000000000000000000000
0xb939c39fc655aeee519f0b22722585c9689b7d4851ac1dd78d6f1e9e2e216d6f,0x10ED43C718714eb63d5aA57B78B54704E256024E,2500000000000000,513620570983976337775,300000000000000,500000000000000,WBNB,EFX,1000000000000000000,17701705219020873791239,0,0,0,2500000000000000,0,0,30092898872335485445,1700000000000000,1000000000000000000,17701705219020873791239
0x9a581600eb398c78f3b6504f1248a0b293fb62d973346f6774eacff051cc38ad,0x10ED43C718714eb63d5aA57B78B54704E256024E,100000000000000000000,2028234538159138026371062903,12000000000000000000,20000000000000000000,EFX,WBNB,40000000000000000000000,2233495389877972877,0,0,100000000000000000000,0,0,0,68000000000000000000,3796942162792553,2233495389877972877,40000000000000000000000
0x33dfa35ec9de515a3b6386802cd8906f6a72d9ab6ddf20058ec2755dc7ad5f5c,0x10ED43C718714eb63d5aA57B78B54704E256024E,8468885978984376,513206569052473981422,1016266317478125,1693777195796875,WBNB,EFX,3387554391593750592,60000000000000000000000,0,0,0,8468885978984376,0,0,102000000000000000000,5758842465709376,3387554391593750592,60000000000000000000000
0x2a8db3810abfadfcb149ec11336e6bb2d761832329684a65bbc19031fc0f4f52,0x10ED43C718714eb63d5aA57B78B54704E256024E,6557774528249038,513339123742696984462,786932943389884,1311554905649807,WBNB,EFX,2623109811299615414,45000000000000000000000,0,0,0,6557774528249038,0,0,76500000000000000000,4459286679209346,2623109811299615414,45000000000000000000000
0x9d234b4c821635d5df8d83b214bca4bb981ca3b75ede6ac185aa1eac79ad45aa,0x10ED43C718714eb63d5aA57B78B54704E256024E,500000000000000000,32848102791165672490532,60000000000000000,100000000000000000,EFX,WBNB,200000000000000000000,11760818689102005,0,0,500000000000000000,0,0,0,340000000000000000,19993391771473,11760818689102005,200000000000000000000
0xc4310c711524cfdd41bb42bb6212946eadd655932ac56f791679fbd54fc1b937,0x10ED43C718714eb63d5aA57B78B54704E256024E,6741871574137363,32882315174953290323020,809024588896483,1348374314827472,WBNB,EFX,2696748629654945284,45000000000000000000000,0,0,0,6741871574137363,0,0,76500000000000000000,4584472670413406,2696748629654945284,45000000000000000000000
0x6afc25625d509a976ec9b0586051fcce299e62341da6e076eecfcf2c79d05e17,0x10ED43C718714eb63d5aA57B78B54704E256024E,151981948353095,513783429516038567086,18237833802371,30396389670619,WBNB,EFX,60792779341238109,1000000000000000000000,0,0,0,151981948353095,0,0,1700000000000000000,103347724880104,60792779341238109,1000000000000000000000
0x7dbb9d4d8505b236c826ff9d6e3b335a89bbf520991f75f06c0ec026cbdd4e80,0x10ED43C718714eb63d5aA57B78B54704E256024E,7722347580622303,32882247169137480527571,926681709674676,1544469516124460,WBNB,EFX,3088939032248921343,50000000000000000000000,0,0,0,7722347580622303,0,0,85000000000000000000,5251196354823166,3088939032248921343,50000000000000000000000
0x7c3faac4f34a602d27e0d494ca865cd4c5a7f66fd08bafccd35f1e632188061a,0x10ED43C718714eb63d5aA57B78B54704E256024E,1574094214978578,32882673611990921576295,188891305797429,314818842995715,WBNB,EFX,629637685991431590,10000000000000000000000,0,0,0,1574094214978578,0,0,17000000000000000000,1070384066185433,629637685991431590,10000000000000000000000
0x9ff0f649ff55d29e8a058f1a052cca932b8421650c58e5dc9fab5098188fb3c8,0x000000000056880eCD46F9372bAA7695BF448029,25412207627462400,512031380262935545711,3049464915295488,5082441525492480,WBNB,EFX,10164883050984960000,153067296575040206101453,0,0,0,25412207627462400,0,0,260214404177568350372,17280301186674432,10164883050984960000,153067296575040206101453
0x877df31989d2a60cf9126df665b9f77d6b61b96b0d901f1feef69c2d4c1936fe,0x10ED43C718714eb63d5aA57B78B54704E256024E,2541220762746239,32882606532093568411330,304946491529548,508244152549247,WBNB,EFX,1016488305098495979,14486765838068769388626,0,0,0,2541220762746239,0,0,24627501924716907960,1728030118667443,1016488305098495979,14486765838068769388626
0x0f398573246f94c8fc6f284d9a1320c7c4300828b44664398882ad0b5cd867f1,0x000000000056880eCD46F9372bAA7695BF448029,382668241437600515253,2028214932289911914399324911,45920188972512061830,76533648287520103050,EFX,WBNB,153067296575040206101453,10213320803824293613,0,0,382668241437600515253,0,0,0,260214404177568350372,17362645366501299,10213320803824293613,153067296575040206101453
0xb71200fec4f0bbdd7681af886d2f631641789744e8662ec6efdaa26455264b5a,0x10ED43C718714eb63d5aA57B78B54704E256024E,25002347673522311795,2028239739996303390863516776,3000281720822677415,5000469534704462359,EFX,WBNB,10000939069408924718151,632547199569341615,0,0,25002347673522311795,0,0,0,17001596417995172020,1075330239267880,632547199569341615,10000939069408924718151
0x04d74af0701f0e73aa61c682084dad60d1eb53f638bb25e147d46bd7805dae0d,0x10ED43C718714eb63d5aA57B78B54704E256024E,4210691348517702,32882490737613739302698,505282961822124,842138269703540,WBNB,EFX,1684276539407080937,26357509078993275203284,0,0,0,4210691348517702,0,0,44807765434288567845,2863270116992037,1684276539407080937,26357509078993275203284
0xf891fc8e275987f53512c1955bd8b06a7a3113b1af408533d3b98ce9cb36fd44,0x10ED43C718714eb63d5aA57B78B54704E256024E,3243159238276532,513569025459209477473,389179108593183,648631847655306,WBNB,EFX,1297263695310613040,20000000000000000000000,0,0,0,3243159238276532,0,0,34000000000000000000,2205348282028042,1297263695310613040,20000000000000000000000
0x5a71937836a616722877e2acfbc611ceb482d477201a648d8fab1567b6dcbafa,0x10ED43C718714eb63d5aA57B78B54704E256024E,4944470302856915,513451022523770182132,593336436342829,988894060571383,WBNB,EFX,1977788121142766102,30000000000000000000000,0,0,0,4944470302856915,0,0,51000000000000000000,3362239805942702,1977788121142766102,30000000000000000000000
0xb41198632b994b6a0cff57ebb277eddb070b241be4ded3609f1a9101bb125c46,0x10ED43C718714eb63d5aA57B78B54704E256024E,126221641231186,513785216250940542681,15146596947742,25244328246237,WBNB,EFX,50488656492474588,758178055694545753515,0,0,0,126221641231186,0,0,1288902694680727780,85830716037206,50488656492474588,758178055694545753515
0xd7028f61c25eca33dd9d69884206767caf6b39c8859e0926ec193e611b301f9d,0x10ED43C718714eb63d5aA57B78B54704E256024E,2678383212837628,32882597018506030072594,321405985540515,535676642567525,WBNB,EFX,1071353285135051550,16000000000000000000000,0,0,0,2678383212837628,0,0,27200000000000000000,1821300584729587,1071353285135051550,16000000000000000000000
0x1a888f6851001bd0a3952d4520558a6e7d4523928e91f69df6e47377838c5268,0x10ED43C718714eb63d5aA57B78B54704E256024E,1688390172710380,32882665684423293298523,202606820725245,337678034542076,WBNB,EFX,675356069084152306,10000000000000000000000,0,0,0,1688390172710380,0,0,17000000000000000000,1148105317443058,675356069084152306,10000000000000000000000
0x89f1bf890276253be7fcaaa60c18ec6899e2293b51a0f437ff6bc5f7e2f8a329,0x10ED43C718714eb63d5aA57B78B54704E256024E,2382594265626914,513628714245712455018,285911311875229,476518853125382,WBNB,EFX,953037706250765609,14000000000000000000000,0,0,0,2382594265626914,0,0,23800000000000000000,1620164100626301,953037706250765609,14000000000000000000000
0xeeed75597c3677be862655c3bcca88ca0ad5b244b2a85c040f2581f56e83d813,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1352041609568599471,0,0,50000000000000000000,0,0,0,34000000000000000000,2298470736266619,1352041609568599471,20000000000000000000000
0x44a5b74ee165d4e8b34967b827716a2aa6cb9d594acba32537ea6c7cf991249c,0x10ED43C718714eb63d5aA57B78B54704E256024E,50625019041136,513790459632655644516,6075002284936,10125003808227,WBNB,EFX,20250007616454780,300000000000000000000,0,0,0,50625019041136,0,0,510000000000000000,34425012947973,20250007616454780,300000000000000000000
0x23e43ffb722b834eca18d44489cfc59410814553d6df12479ed81696449dd189,0x000000000094B161DBA1C403662305c5F81FB345,1276731815730373,32882693747055293973910,153207817887644,255346363146074,WBNB,EFX,510692726292149440,7546241029981410942674,0,0,0,1276731815730373,0,0,12828609750968398602,868177634696654,510692726292149440,7546241029981410942674
0xc5618cf3f9e0296997cc7dc03d60e451ab70b0cd663564e51d1ee9ed18c49952,0x10ED43C718714eb63d5aA57B78B54704E256024E,10743875635044746,513048775769929634153,1289265076205369,2148775127008949,WBNB,EFX,4297550254017898627,62045086457987323194228,0,0,0,10743875635044746,0,0,105476646978578449430,7305835431830427,4297550254017898627,62045086457987323194228
0xdf7f8725f3a7286e44df932557f3720505bdab73d617647a8c98e87309248489,0x000000000094B161DBA1C403662305c5F81FB345,18865602574953527356,2028240165640943427594405443,2263872308994423282,3773120514990705471,EFX,WBNB,7546241029981410942674,529651703316095477,0,0,18865602574953527356,0,0,0,12828609750968398602,900407895637362,529651703316095477,7546241029981410942674
0x38236421a381db84437bb6fd5870e18b0b91fb9eb3f39b1473cb7012d6b7afed,0x10ED43C718714eb63d5aA57B78B54704E256024E,40090500000000000000,30615899184501889889782,4810860000000000000,8018100000000000000,EFX,WBNB,16036200000000000000000,1116668505614545508,0,0,40090500000000000000,0,0,0,27261540000000000000,1898336459544727,1116668505614545508,16036200000000000000000
0xb92561ed32ea78dc137df420854bf5e033306cc0647e7f089cb7eb878a90ebe2,0x10ED43C718714eb63d5aA57B78B54704E256024E,5295000000000000,513426709783976337775,635400000000000,1059000000000000,WBNB,EFX,2118000000000000000,30120694797147320399640,0,0,0,5295000000000000,0,0,51205181155150444679,3600600000000000,2118000000000000000,30120694797147320399640
0x9edb93e3a59f803948248e1e99af44c98fedffe68ae14718b405604b9f227f2c,0x000000000056880eCD46F9372bAA7695BF448029,49700000000000000,510346778983976337775,5964000000000000,9940000000000000,WBNB,EFX,19880000000000000000,255660841214586225291488,0,0,0,49700000000000000,0,0,434623430064796582995,33796000000000000,19880000000000000000,255660841214586225291488
0xb46103a0cc8186a6273771ab7ce759ceb238194896d0baebdde51932ac033ab8,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000000,513447170983976337775,600000000000000,1000000000000000,WBNB,EFX,2000000000000000000,23288666791400103438115,0,0,0,5000000000000000,0,0,39590733545380175844,3400000000000000,2000000000000000000,23288666791400103438115
0xfa4899be65699273f83ae557dced997a67c92fcf92577545982dcf58d5d5c333,0x000000000056880eCD46F9372bAA7695BF448029,639152103036465563228,2028197142569271417119597359,76698252364375867587,127830420607293112645,EFX,WBNB,255660841214586225291488,20120358728120494338,0,0,639152103036465563228,0,0,0,434623430064796582995,34204609837804840,20120358728120494338,255660841214586225291488
0xad48847e75cbe5f62219cd977bd5b1f4b3868fc4917c12bf65c157ebbd5ebb93,0x10ED43C718714eb63d5aA57B78B54704E256024E,16759360253617695,512631541756785414430,2011123230434123,3351872050723539,WBNB,EFX,6703744101447078113,90000000000000000000000,0,0,0,16759360253617695,0,0,153000000000000000000,11396364972460032,6703744101447078113,90000000000000000000000
0x373ec726e30673a449f85c57fa81314cc7aab66d4389efd4fe8bef61253e1a4f,0x10ED43C718714eb63d5aA57B78B54704E256024E,19912769093006241,512412821319685424853,2389532291160748,3982553818601248,WBNB,EFX,7965107637202496662,100000000000000000000000,0,0,0,19912769093006241,0,0,170000000000000000000,13540682983244244,7965107637202496662,100000000000000000000000
0x20d12582663550236ed25ca84d18257b530e786fc0495b93c3909a92a821b859,0x10ED43C718714eb63d5aA57B78B54704E256024E,4158409317746336,513505543713697451904,499009118129560,831681863549267,WBNB,EFX,1663363727098534433,20000000000000000000000,0,0,0,4158409317746336,0,0,34000000000000000000,2827718336067508,1663363727098534433,20000000000000000000000
0x09d2a8c5290cc75609fe8ad455ade48e2acf81979824ecf94b1f9a24178d9bbf,0x10ED43C718714eb63d5aA57B78B54704E256024E,20945896727034,32882781338358275503453,2513507607244,4189179345406,WBNB,EFX,8378358690813604,100000000000000000000,0,0,0,20945896727034,0,0,170000000000000000,14243209774383,8378358690813604,100000000000000000000
0xfe79e5721d82e09e74feb7779f4746eddc706a47b3dd43699a02cb74c8b0d54e,0x10ED43C718714eb63d5aA57B78B54704E256024E,8503573433603155,513204163130621622891,1020428812032378,1700714686720631,WBNB,EFX,3401429373441262303,40000000000000000000000,0,0,0,8503573433603155,0,0,68000000000000000000,5782429934850145,3401429373441262303,40000000000000000000000
0xc59264ed4d33dacf495bd4d22793f02fd8c5248bcb4ded6720cfe69bc2ad91f0,0x10ED43C718714eb63d5aA57B78B54704E256024E,6546185859957534,513339927532729683159,785542303194904,1309237171991506,WBNB,EFX,2618474343983013933,30000000000000000000000,0,0,0,6546185859957534,0,0,51000000000000000000,4451406384771123,2618474343983013933,30000000000000000000000
0xbec240230d63567152064312f8baa90121eec63cc8ba12c5e5bca6699fed076a,0x10ED43C718714eb63d5aA57B78B54704E256024E,2437582521489811,513624900260285804435,292509902578777,487516504297962,WBNB,EFX,975033008595924681,11000000000000000000000,0,0,0,2437582521489811,0,0,18700000000000000000,1657556114613071,975033008595924681,11000000000000000000000
0xf94109a0ff1190602285e08b84ea5af69234d4ecac003795b173ab9942f7e358,0x10ED43C718714eb63d5aA57B78B54704E256024E,222607537801792,32882767351106850558174,26712904536215,44521507560358,WBNB,EFX,89043015120717175,1000000000000000000000,0,0,0,222607537801792,0,0,1700000000000000000,151373125705219,89043015120717175,1000000000000000000000
0x763786be0ccea0a7f0133b9f31090d9313bd595edae28480b85c43892763db96,0x10ED43C718714eb63d5aA57B78B54704E256024E,36216914595171923471,2028238962153941705246450915,4346029751420630816,7243382919034384694,EFX,WBNB,14486765838068769388626,1277004028294248888,0,0,36216914595171923471,0,0,0,24627501924716907960,2170906848100223,1277004028294248888,14486765838068769388626
0xd21ce0b554cfdd0bd1e90736cde5d5ed82496a52407c55ccee5ee366011798ef,0x10ED43C718714eb63d5aA57B78B54704E256024E,1283827575000000,513704924703374337775,154059309000000,256765515000000,WBNB,EFX,513531030000000000,5815608336013591224639,0,0,0,1283827575000000,0,0,9886534171223105081,873002751000000,513531030000000000,5815608336013591224639
0xc125542ee3fcc055aff8fdb9fc0127f4f0b8f163af7894508d2405b30c0156d1,0x10ED43C718714eb63d5aA57B78B54704E256024E,2220792929191117,513639936786407641898,266495151502934,444158585838223,WBNB,EFX,888317171676446807,10000000000000000000000,0,0,0,2220792929191117,0,0,17000000000000000000,1510139191849959,888317171676446807,10000000000000000000000
0x2d732a96374fc917c78d91afd5739b117a45c43a9a10d57b881328817e453cb6,0x10ED43C718714eb63d5aA57B78B54704E256024E,4062500000000000000,232018970983976337775,487500000000000000,812500000000000000,EFX,WBNB,1625000000000000000000,144087660418453410,0,0,4062500000000000000,0,0,0,2762500000000000000,244949022711370,144087660418453410,1625000000000000000000
0x965636ebec46421a9b3f7a0f2fc050a438d990b7fa736f550c720b91b1209d4a,0x10ED43C718714eb63d5aA57B78B54704E256024E,2187840504579543,513642222366578700653,262540860549545,437568100915908,WBNB,EFX,875136201831817310,9790000000000000000000,0,0,0,2187840504579543,0,0,16643000000000000000,1487731543114089,875136201831817310,9790000000000000000000
0x628be0b9f52b1488800ea4e40dd12bf4f3b9998739fa3e518bdf59dbae00f2b6,0x10ED43C718714eb63d5aA57B78B54704E256024E,2550000000000000,513617102983976337775,306000000000000,510000000000000,WBNB,EFX,1020000000000000000,11319274527771185477767,0,0,0,2550000000000000,0,0,19242766697211015312,1734000000000000,1020000000000000000,11319274527771185477767
0x87096e40a6cc0b3556c1305662e2ba26cd19912587f0887421b6da6af9d36354,0x10ED43C718714eb63d5aA57B78B54704E256024E,13577521644331731,32881841054264421641668,1629302597319807,2715504328866346,WBNB,EFX,5431008657732692415,58666277325432432087858,0,0,0,13577521644331731,0,0,99732671453235134549,9232714718145577,5431008657732692415,58666277325432432087858
0x4b48e8ce4a6f2688d2472ebbe68ef6e9d4425624aa7959bfc6ea2e99cfc5883c,0x10ED43C718714eb63d5aA57B78B54704E256024E,2138262652694944,32882634481268081569190,256591518323393,427652530538988,WBNB,EFX,855305061077977752,9000000000000000000000,0,0,0,2138262652694944,0,0,15300000000000000000,1454018603832562,855305061077977752,9000000000000000000000
0x12496306fff68f56be1c5f36095ace1fbb1f3098507bbb31722f17c6060fd400,0x000000000056880eCD46F9372bAA7695BF448029,1500000000000000,513689930983976337775,180000000000000,300000000000000,WBNB,EFX,600000000000000000,6275832998219652673677,0,0,0,1500000000000000,0,0,10668916096973409545,1020000000000000,600000000000000000,6275832998219652673677
0x811959f2cc12a21d87bd84e7162d1d546b163b205d9b05059c1a9510b71abcbc,0x10ED43C718714eb63d5aA57B78B54704E256024E,7617500000000000,513265621183976337775,914100000000000,1523500000000000,WBNB,EFX,3047000000000000000,31400189657723601508600,0,0,0,7617500000000000,0,0,53380322418130122564,5179900000000000,3047000000000000000,31400189657723601508600
0x10ee2810fe7b18415ea1d79284fdcca1168579826156f36b1dfbd0f9ee460c89,0x000000000056880eCD46F9372bAA7695BF448029,15689582495549131684,32308346822610602116167,1882749899465895802,3137916499109826336,EFX,WBNB,6275832998219652673677,612011723447954707,0,0,15689582495549131684,0,0,0,10668916096973409545,1040419929861523,612011723447954707,6275832998219652673677
0x4c41a23127f935aaf3b4454ffa7096842268c9a037ee5d7b9bc27f024de3634f,0x10ED43C718714eb63d5aA57B78B54704E256024E,7420615750692619,513279277075508297661,890473890083114,1484123150138523,WBNB,EFX,2968246300277047943,30000000000000000000000,0,0,0,7420615750692619,0,0,51000000000000000000,5046018710470981,2968246300277047943,30000000000000000000000
0xa5acdd4c4d4c08552490d54ae4779eda16876f4bc2235ca1d3658a0826a91ba5,0x10ED43C718714eb63d5aA57B78B54704E256024E,2513488335266258,513619635433042270104,301618600231950,502697667053251,WBNB,EFX,1005395334106503292,10000000000000000000000,0,0,0,2513488335266258,0,0,17000000000000000000,1709172067981055,1005395334106503292,10000000000000000000000
0x2063027b2a87ad50ce059965dee50135f43f002ebc5148054fa623fb6acc421b,0x10ED43C718714eb63d5aA57B78B54704E256024E,5088299944880698,32882429866681495565306,610595993385683,1017659988976139,WBNB,EFX,2035319977952279278,20000000000000000000000,0,0,0,5088299944880698,0,0,34000000000000000000,3460043962518874,2035319977952279278,20000000000000000000000
0x54035579c9d0152e6eb83e8555db4049ec0a49eec7fb0a992821837437d4ef88,0x10ED43C718714eb63d5aA57B78B54704E256024E,3800000000000000,513530402983976337775,456000000000000,760000000000000,WBNB,EFX,1520000000000000000,14726890247042486874674,0,0,0,3800000000000000,0,0,25035713419972227686,2584000000000000,1520000000000000000,14726890247042486874674
0x9dff253346f35eb623c48da15b15efda3c9e07fd16637891466289baa974bdf8,0x10ED43C718714eb63d5aA57B78B54704E256024E,125000000000000000000,2028232804159138026371062903,15000000000000000000,25000000000000000000,EFX,WBNB,50000000000000000000000,5062638114060703955,0,0,125000000000000000000,0,0,0,85000000000000000000,8606484793903196,5062638114060703955,50000000000000000000000
